,CASRN,LogLD,smiles
1952,17334-68-8,3.0,CC1=C2C(=NNC(=O)C2=NO1)C3=CC=CC=C3
1953,17335-06-7,3.0,CCOC(=O)C1=NOC(=C1C(=O)C2=CC=CC=C2)C
1954,17351-75-6,3.698970004,C=COCC1CCC(CC1)COC=C
1955,173584-44-6,3.124938736,COC(=O)[C@]12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl
1956,17364-40-8,2.897077003,C1=CC=C(C=C1)C2=NN(C(=O)C2C=O)C3=CC=CC=C3
1957,17364-41-9,2.854913022,CC1=NN(C(=O)C1C=O)C2=CC=CC=C2
1958,17369-59-4,3.217483944,CC/C=C\1/C2=CC=CC=C2C(=O)O1
1959,1737-17-3,1.397940009,C1=CC=C(C=C1)NC(=O)NC(=O)CF
1960,17392-83-5,3.301029996,C[C@H](C(=O)OC)O
1961,1740-11-0,1.079181246,CN1C(=O)C2C3C=C(C(C2C1=O)C3=C(C4=CC=CC=C4)C5=CC=CC=N5)C(C6=CC=CC=C6)(C7=CC=CC=N7)O
1962,1740-15-4,2.819543936,CC1(C2CCC1(C(C2)OC3=CC=C(C=C3)N)C)C
1963,174063-87-7,3.301029996,CC1=C(C=CC(=C1)OC(=O)C2=CC=C(C=C2)OCCCOC(=O)C=C)OC(=O)C3=CC=C(C=C3)OCCCOC(=O)C=C
1964,1741-11-3,1.968482949,CC(=O)OCSP(=S)(OC)OC
1965,17418-58-5,3.698970004,C1=CC=C(C=C1)OC2=C(C3=C(C(=C2)O)C(=O)C4=CC=CC=C4C3=O)N
1966,17420-30-3,3.589279221,C1=CC(=C(C=C1[N+](=O)[O-])C#N)N
1967,17433-31-7,2.828015064,CC(=O)NNC(=O)C1=CC=CC=N1
1968,17433-39-5,3.301029996,CC1=NC=C(C(=C1O)CN)CSC(=O)C.Br
1969,1744-22-5,1.653212514,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N
1970,1745-89-7,3.544068044,CC(C)(C1=CC(=C(C=C1)O)CC=C)C2=CC(=C(C=C2)O)CC=C
1971,1746-01-6,-1.488116639,C1=C2C(=CC(=C1Cl)Cl)OC3=CC(=C(C=C3O2)Cl)Cl
1972,1746-25-4,2.444044796,C1(=C(N=C(N1)I)I)I
1973,1746-81-2,3.280274774,CN(C(=O)NC1=CC=C(C=C1)Cl)OC
1974,17471-82-8,3.408918021,C1COC2=C(O1)C=CC(=C2)CN=C(N)N.OS(=O)(=O)O
1975,17493-73-1,2.989004616,CC1=C(C(=CC=C1)C)N(COC(C)C)C(=O)CCl
1976,1750-46-5,3.029383778,C1=C2C(=CC(=C1Cl)O)OC(=N2)N
1977,175013-18-0,3.452297671,COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC
1978,17511-60-3,3.698970004,CCC(=O)OC1CC2CC1C3C2C=CC3
1979,17514-68-0,2.477121255,CC1=CSC2=C1C=CC=C2Cl
1980,17518-47-7,1.77815125,C1=CC=C2C(=C1)C=CC=C2CC(=S)N
1981,1752-30-3,1.685741739,CC(=NNC(=S)N)C
1982,17526-94-2,3.301029996,CC1=C(C=C(C=C1)NC(=O)N(C)C)NC(=O)N(C)C
1983,1754-49-0,2.653212514,CCOP(=O)(C1=CC=CC=C1)OCC
1984,1754-58-1,2.230448921,CNP(=O)(NC)OC1=CC=CC=C1
1985,1755-97-1,1.0,CC1(COS(=O)(=O)OC1)C
1986,17557-23-2,3.653212514,CC(C)(COCC1CO1)COCC2CO2
1987,17560-51-9,3.698970004,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl
1988,17564-81-7,3.477121255,CC1CC(CC(C1)(C)C)OC(=O)COC2=CC=CC(=C2)C(F)(F)F
1989,17564-84-0,3.698970004,CC1CC(CC(C1)(C)C)OC(=O)COC2=CC=C(C=C2)Cl
1990,17576-88-4,4.113943352,CN(C)C1=CC=C(C=C1)N=NC2=CC(=CC=C2)Br
1991,17578-43-7,2.397940009,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)NC)C(C)C
1992,17578-44-8,2.698970004,CC1(C2CCC(C2)(C1OC(=O)NC)C)C
1993,1758-73-2,3.112672017,C(=N)(N)S(=O)O
1994,17590-01-1,1.575187845,CC(Cc1ccccc1)NC(C#N)c2ccccc2
1995,17601-49-9,2.910090546,C[NH2+]C.C1=C(C=C(C(=C1C(=O)[O-])I)I)I
1996,17606-31-4,3.043362278,CN(C)C(CSS(=O)(=O)C1=CC=CC=C1)CSS(=O)(=O)C2=CC=CC=C2
1997,17617-23-1,2.991226076,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F
1998,17654-88-5,2.882524538,C1=CC=C(C=C1)N2C(=S)SC(=S)N2
1999,1766-91-2,4.698970004,CCCCCC1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1
2000,17667-23-1,3.477121255,CC1=CC2=C(C(=C1)O)C(=C(C=C2)C3=C(C4=C(C=C3)C=C(C=C4O)C)O)O
2001,1768-31-6,2.301029996,C(C(=O)C(Cl)(Cl)Cl)(Cl)Cl
2002,17688-68-5,2.903089987,C1CS(=O)(=O)CCN1C2=CC=CC=C2
2003,17689-77-9,3.164352856,CC[Si](OC(=O)C)(OC(=O)C)OC(=O)C
2004,17692-24-9,3.84509804,C1=CC=C2C(=C1)NC(=O)C(O2)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O
2005,17692-31-8,2.875061263,C1CN(CCN1CC(CO)O)C2=CC=CC=C2
2006,176972-62-6,3.301029996,COC(=O)NC(CC1=CC=CC=C1)C(CCl)O
2007,1770-80-5,4.0,CCCCOC(=O)C1C(C2(C(=C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)C(=O)OCCCC
2008,17702-57-7,0.857332496,CC1=C(C=CC(=C1)OC(=O)NC)N=CN(C)C
2009,17702-79-3,1.897627091,CCCOP(=S)(OCC)SC1=NC(=CC(=N1)C)C
2010,177313-65-4,3.602059991,CCOC(=O)CC(=O)N1CCS[C@H]1COC2=CC=CC=C2OC
2011,17737-65-4,2.525044807,CC1=C(C=CC=C1Cl)NC2=C(C=CC=N2)C(=O)O
2012,17751-68-7,2.397940009,CCCCC(CC)COC(C[N+]1=CC=CC=C1)C2=CC(=C(C=C2)Cl)Cl.[Br-]
2013,17751-69-8,2.397940009,CCCCCCCCOC(C[N+]1=CC=CC=C1)C2=CC=C(C=C2)C3CCCCC3.[Br-]
2014,17751-71-2,2.397940009,CCCCC(CC)COC(C[N+]1=CC=CC=C1)C2=CC=C(C=C2)C3CCCCC3.[Br-]
2015,17751-72-3,2.397940009,CCCCC(CC)COC(C[N+]1=CC=CC=C1)C2=CC=CC(=C2)C3CCCCC3.[Br-]
2016,17751-73-4,2.397940009,CCCCC(CC)COC(C[N+]1=CC=CC=C1)C2=CC=C(C=C2)C3CCCC3.[Br-]
2017,17751-75-6,2.397940009,CCCCCCCCOC(C[N+]1=CC=CC=C1)C2=CC=C(C=C2)C(C)(C)C.[Br-]
2018,17751-76-7,2.397940009,CCCCOC(C[N+]1=CC=CC=C1)C2=CC=CC=C2.[Br-]
2019,17751-77-8,2.397940009,CCC(C)OC(C[N+]1=CC=CC=C1)C2=CC=CC=C2.[Br-]
2020,17754-90-4,3.354492601,CCN(CC)C1=CC(=C(C=C1)C=O)O
2021,1776-83-6,2.176091259,CCOP(=S)(C1=CC=CC=C1)OC2=CC=CC3=C2N=CC=C3
2022,17766-26-6,3.655522596,C1(=NC(=NC(=N1)[S-])[S-])[S-].[Na+].[Na+].[Na+]
2023,17773-10-3,3.822168079,C[N+](C)(C)CCO.[I-]
2024,17773-41-0,1.681241237,CSCCC(C#N)O
2025,1778-08-1,3.361727836,CN(C)C(=O)C1=CC=CC=C1O
2026,17780-75-5,2.322219295,CN(CCCOC1=C(C=C(C=C1)Cl)Cl)CC#C.Cl
2027,17781-31-6,3.698970004,C1=CC(=CN=C1)C(C2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)Cl)O
2028,17788-00-0,3.505149978,CC1=C(C=CC(=C1Cl)O)Cl
2029,1779-48-2,3.128722284,C1=CC=C(C=C1)[P+](=O)O
2030,17796-82-6,3.721810615,C1CCC(CC1)SN2C(=O)C3=CC=CC=C3C2=O
2031,17804-49-8,3.872738827,[Na+].[Na+].[O-][S](=O)(=O)c1cc(Nc2nc(Cl)nc(Cl)n2)c3C(=O)C(=N/Nc4ccccc4)/C(=Cc3c1)[S]([O-])(=O)=O
2032,17810-51-4,2.397940009,CCCCCCCCC1=CC=C(C=C1)C(C[N+]2=CC=CC=C2)OCCCC.[Br-]
2033,17810-52-5,2.397940009,CCCCC(CC)COC(C[N+]1=CC=CC=C1)C2=CC(=CC=C2)Cl.[Br-]
2034,17810-53-6,2.397940009,CCCCCOC(C[N+]1=CC=CC=C1)C2=CC=C(C=C2)C3CCCC3.[Br-]
2035,17854-59-0,2.26245109,COC1=C(C2=C(C=C1)C(=O)C3=CC=CC=C3O2)CN4CCCCC4
2036,1786-08-9,3.698970004,CC1=CCOC(C1)C=C(C)C
2037,17865-32-6,3.537693194,CO[Si](C)(C1CCCCC1)OC
2038,17867-69-5,3.537441283,CCCCCCOC(=O)Oc1ccccc1C(O)=O
2039,178671-58-4,3.301029996,C1=CC=C(C=C1)C(=C(C#N)C(=O)OCC(COC(=O)C(=C(C2=CC=CC=C2)C3=CC=CC=C3)C#N)(COC(=O)C(=C(C4=CC=CC=C4)C5=CC=CC=C5)C#N)COC(=O)C(=C(C6=CC=CC=C6)C7=CC=CC=C7)C#N)C8=CC=CC=C8
2040,1787-44-6,2.071882007,[2H]C([2H])([2H])[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-]
2041,1787-61-7,4.245265839,C1=CC=C2C(=C1)C=CC(=C2O)N=NC3=C4C=CC(=CC4=C(C=C3O)S(=O)(=O)[O-])[N+](=O)[O-].[Na+]
2042,178928-70-6,3.635986112,C1CC1(C(CC2=CC=CC=C2Cl)(CN3C(=S)N=CN3)O)Cl
2043,178949-82-1,3.371067862,C(CN[C@@H](CC(=O)[O-])C(=O)[O-])N[C@@H](CC(=O)[O-])C(=O)O.[Na+].[Na+].[Na+]
2044,17902-23-7,2.968482949,C1CC(OC1)N2C=C(C(=O)NC2=O)F
2045,179101-81-6,3.698970004,C1=CC(=NC=C1C(F)(F)F)OCCCOC2=C(C=C(C=C2Cl)OCC=C(Cl)Cl)Cl
2046,17924-92-4,4.204119983,C[C@H]1CCCC(=O)CCC/C=C/C2=C(C(=CC(=C2)O)O)C(=O)O1
2047,17929-34-9,3.0,C1=CC2=C(C=C1Cl)N(C(=O)O2)CO
2048,1795-58-0,2.012837225,COC(=O)CC(C(=O)OC)SP(=O)(OC)OC
2049,17959-11-4,1.84509804,CC(C)OC1=CC=CC=C1OC(=O)NCC(=O)COC
2050,17959-33-0,2.447158031,CC(C)C1=CC(=CC=C1)OC(=O)NCC(=O)CCl
2051,1797-74-6,2.812913357,C=CCOC(=O)CC1=CC=CC=C1
2052,1798-49-8,2.851258349,C1CN(COC1)CCOC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl
2053,1798-50-1,2.996511672,C1CNCCC1C(C2=CC=CC=C2)(C3=CC=CC=C3)O.Cl
2054,1799-79-7,1.86332286,CC1=CC2=C(C=C1C)N=C(N2)C(F)(F)F
2055,18039-42-4,3.278982117,C1=CC=C(C=C1)C2=NNN=N2
2056,180409-60-3,3.698970004,C1CC1CO/N=C(/C2=C(C=CC(=C2F)F)C(F)(F)F)\NC(=O)CC3=CC=CC=C3
2057,18046-21-4,2.611723308,C1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Cl
2058,180591-20-2,3.698970004,C1=CC=C(C=C1)CN(CC2=CC=CC=C2)SC3=NC4=CC=CC=C4S3
2059,18063-03-1,3.36486355,C1=CC(=C(C(=C1)F)C(=O)N)F
2060,180793-94-6,3.491361694,C1=CC=C2C(=C1)N(C3=CC=CC=C3S2)CCC4=NN=C(S4)NC5=CC=C(C=C5)I
2061,1808-26-0,4.301029996,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC
2062,1809-19-4,3.64607682,CCCCO[P+](=O)OCCCC
2063,1809-20-7,3.230448921,CC(C)O[P+](=O)OC(C)C
2064,18109-81-4,3.619510721,CCC(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
2065,1812-30-2,3.290034611,C1C(=O)NC2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=N3
2066,18127-01-0,3.431363764,CC(C)(C)C1=CC=C(C=C1)CCC=O
2067,181274-15-7,3.301029996,CCCOC1=NN(C(=O)N1C)C(=O)[N-]S(=O)(=O)C2=CC=CC=C2C(=O)OC.[Na+]
2068,181274-17-9,3.698970004,CN1C(=NN(C1=O)C(=O)[N-]S(=O)(=O)C2=CC=CC=C2OC(F)(F)F)OC.[Na+]
2069,181587-01-9,3.850033258,CCS(=O)C1=C(N(N=C1C#N)C2=C(C=C(C=C2Cl)C(F)(F)F)Cl)N
2070,1817-73-8,3.612783857,C1=C(C=C(C(=C1[N+](=O)[O-])N)Br)[N+](=O)[O-]
2071,18172-33-3,1.556302501,CC(=O)C1=C(O)N2[C@@H]([C@@H]3[C@@H](Cc4cccc5[nH]cc3c45)C2(C)C)C1=O
2072,18179-67-4,3.0,COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)[NH-].[Na+]
2073,18181-70-9,3.367355921,COP(=S)(OC)OC1=CC(=C(C=C1Cl)I)Cl
2074,18188-17-5,2.0,CNC(=O)OC1=CC=CC=C1C(COC)C=C
2075,1820-50-4,3.715167358,C1CC(CC=C1)C2OCC3(CCC=CC3)CO2
2076,18225-94-0,0.377670439,C12=C(C(=C(C(=C1Cl)F)Cl)Cl)N=C(N2)C(F)(F)F
2077,182349-12-8,3.0,CC1=CC(=CN=C1)CN2CCC(=C3C4=C(CCC5=C3N=CC=C5)C=C(C=C4)Cl)CC2.C(=C/C(=O)O)\C(=O)O
2078,1824-50-6,4.0,C1=CC=C(C=C1)CC2NC3=CC(=C(C=C3S(=O)(=O)N2)S(=O)(=O)N)Cl
2079,1824-58-4,4.0,CCC1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
2080,1824-81-3,2.0,CC1=NC(=CC=C1)N
2081,1825-58-7,3.390935107,CCO[Si](C)(C)C1=CC=CC=C1
2082,18262-71-0,2.322219295,O[S](O)(=O)=O.C1CC[C@H](NC1)c2cccnc2
2083,18278-44-9,1.0,CNC(=O)CSP(=S)(C)OC
2084,183208-35-7,3.301029996,C1=CNC2=NC=C(C=C21)Br
2085,18323-44-9,3.418135498,CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@H](C)Cl
2086,18355-25-4,3.397940009,C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC(=O)C(Cl)(Cl)Cl
2087,1836-75-5,3.346695189,C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)Cl)Cl
2088,1836-77-7,4.033423755,C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2Cl)Cl)Cl
2089,183675-82-3,3.588271707,CC(C)CC(C)C1=C(C=CS1)NC(=O)C2=CN(N=C2C(F)(F)F)C
2090,18370-87-1,3.691965103,CCSCCOC=C
2091,1843-05-6,4.0,CCCCCCCCOC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O
2092,1845-38-1,3.617000341,CC1CC(CC(C1)(C)C)C=O
2093,1847-24-1,4.041392685,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+]
2094,1847-58-1,2.84509804,CCCCCCCCCCCCOC(=O)CS(=O)(=O)[O-].[Na+]
2095,1847-63-8,2.480006943,COC1=CC2=C(C=C1)C(=C(CC2)C3=CC=CC=C3)C4=CC=C(C=C4)OCCN5CCCC5.Cl
2096,18470-08-1,2.698970004,CC(=C)C1CCC(CC1)(C)OP(=S)(OC)OC
2097,18470-09-2,2.875061263,CC1CCC(C(C1)OP(=S)(OC)OC)C(C)C
2098,18470-10-5,2.397940009,CC1(C2CCC(C2)(C1OP(=S)(OC)OC)C)C
2099,18479-58-8,3.556302501,CC(CCCC(C)(C)O)C=C
2100,1850-15-3,3.698970004,C1=CC=C(C=C1)C(=O)SC(=O)C2=CC=CC=C2
2101,18504-81-9,3.021189299,C1C(=O)NC2=C(S1)N=CC=C2
2102,185119-76-0,3.427810573,CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(C=CC(=C2)I)C(=O)OC
2103,18516-18-2,3.698970004,CC(CO)(CO)C=O
2104,1852-16-0,3.012837225,CCCCOCNC(=O)C=C
2105,18527-35-0,3.342422681,C1=CC(=CC(=C1)Cl)SCC2=NNN=N2
2106,18559-59-6,3.301029996,COC1=CC(=CC(=C1OC)OC)C[C@H]2C3=CC(=C(C=C3CCN2)O)O.Cl
2107,18559-60-9,3.301029996,[Cl-].COc1cc(CC2[NH2+]CCc3cc(O)c(O)cc23)cc(OC)c1OC
2108,18559-63-2,3.301029996,COC1=CC(=CC(=C1OC)OC)CC2C3=CC(=C(C=C3CC[NH2+]2)O)O.[Cl-]
2109,18559-94-9,2.819543936,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
2110,18591-81-6,3.2955671,CC1=CC(=S)C(=NN1)N
2111,18596-51-5,2.049218023,CCOP(=S)(CC)SCOC1=C(C=C(C=C1)Cl)Cl
2112,18596-67-3,1.897627091,CCCOP(=S)(CC)SCOC1=C(C=C(C=C1)Cl)Cl
2113,1861-40-1,3.920818754,CCCCN(CC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-]
2114,18636-88-9,3.664359875,C1=CC=C2C(=C1)C=CC3=C2[N+](=O)C4=CC=CC=C4N3[O-]
2115,18637-00-8,2.602059991,CCOC1=CC=CC=C1C(=N)N.Cl
2116,18659-45-5,1.826074803,CC1=C(C(=C(C=C1)C(C)C)OC(=O)NC)N(C)C
2117,1866-31-5,3.181843588,C=CCOC(=O)/C=C/C1=CC=CC=C1
2118,1867-66-9,2.650307523,CNC1(CCCCC1=O)C2=CC=CC=C2Cl.Cl
2119,18683-91-5,4.127104798,C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O
2120,18694-40-1,2.648360011,CC1=CC(=NC(=N1)N2C(=CC(=N2)C)OC)OC
2121,18705-22-1,2.558708571,CCCOP(=O)(C1=CC=CC=C1)OCC#C
2122,18722-80-0,1.204119983,COP(=S)(OC)SCSC1=CC=CC=C1
2123,18727-04-3,2.698970004,C(C(=O)O)C(CC(=O)[O-])(C(=O)[O-])O.[Co+2]
2124,1874-54-0,4.0,C1=NC(=C2C(=N1)N(C=N2)[C@]3([C@@H]([C@@H]([C@H](O3)CO)O)O)CO)N
2125,18750-05-5,4.77815125,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2
2126,18771-38-5,2.892094603,CCSC(=C(C#N)C#N)SCC
2127,18773-63-2,3.812913357,C1=CC=C(C(=C1)CO)C2=CC=CC=C2C(=O)O
2128,18787-40-1,2.620136055,CCCCCCCCC1=CC=C(C=C1)C(=O)CCN2CCCCC2.Cl
2129,1879-09-0,3.041392685,CC1=CC(=C(C(=C1)C(C)(C)C)O)C
2130,18791-02-1,3.079181246,C(C(C(=O)Cl)Br)Br
2131,18794-84-8,3.698970004,CC(=CCC/C(=C/CCC(=C)C=C)/C)C
2132,18818-61-6,3.602059991,C1CC1CN2C3=C(C=C(C=C3)Cl)C(=NC(C2=O)O)C4=CC=CC=C4
2133,188416-20-8,3.301029996,CC(C1=C(C(=NC=N1)Cl)F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O.Cl
2134,188425-85-6,3.522878745,C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl
2135,188489-07-8,3.622283118,CCOC(=O)COC1=C(C=C(C(=C1)N2C(=O)C(=C(C=N2)C(F)(F)F)C)F)Cl
2136,1885-98-9,0.397940009,CCOP(=O)(OCC)SC(C(Cl)Cl)Cl
2137,18854-01-8,2.250420002,CCOP(=S)(OCC)OC1=NOC(=C1)C2=CC=CC=C2
2138,18869-73-3,2.698970004,CC(=O)N1C2=CC=CC=C2C(C1=O)(C3=CC=C(C=C3)OC(=O)C)C4=CC=C(C=C4)OC(=O)C
2139,18871-14-2,3.698970004,CCCCCC1COCCC1OC(=O)C
2140,1888-94-4,2.301029996,CC(=C)C(=O)OCCCl
2141,18886-42-5,2.662757832,CCC(=O)OC(CC)(C1CCN(C1)C)C2=CC=CC=C2.C(=C/C(=O)O)\C(=O)O
2142,1889-67-4,3.544068044,CC(C)(C1=CC=CC=C1)C(C)(C)C2=CC=CC=C2
2143,1890-47-7,2.740362689,C1C(C2(C(=C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)C3CC(C3(F)F)(F)F
2144,18910-65-1,3.0,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)CO)O
2145,1892-29-1,2.238046103,C(CSSCCO)O
2146,1892-80-4,2.0,CC(CC1=CC=CC=C1)NCCN2C=NC3=C2C(=O)N(C(=O)N3C)C.Cl
2147,1893-33-0,2.204119983,C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N
2148,18936-52-2,3.0,COP(=S)(OC)OC1=C(C=C(C=C1)Cl)C#N
2149,18952-79-9,2.602059991,CC(C)C1=CC(=CC=C1)OC(=O)N(C)N=O
2150,18964-31-3,3.361727836,C1(=C(C(=O)C(=C(Cl)Cl)C1=O)Cl)Cl
2151,1897-45-6,3.579017191,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl
2152,1897-96-7,3.681241237,CCOC1=CC=C(C=C1)N2C(=NC3=CC=CC=C3C2=O)C
2153,18979-65-2,3.113943352,CCCCCCCC1=C(C=C(C=C1)O)O
2154,1899-36-1,3.903089987,CC(CCl)(C(=O)[O-])Cl.[Na+]
2155,18995-99-8,1.80140371,CN(C)CCCCCNC1=C2C(=NC3=CC=CC=C31)C=CC=C2[N+](=O)[O-].Cl.Cl
2156,1901-26-4,3.612783857,C/C(=C\C1=CC=CC=C1)/C(=O)C
2157,19016-29-6,1.838849091,CS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)C(F)(F)F
2158,19035-79-1,3.544068044,CCCCCCCCCCCCCCCCOP(=O)(O)[O-].[K+]
2159,19044-88-3,4.0,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-]
2160,19072-57-2,3.301029996,CC[N+]1(C(CCCC1C)C)CC.[Br-]
2161,19077-60-2,2.799340549,CCOC1=CC=C(C=C1)N2C(=O)C=CC2=O
2162,19089-24-8,4.144823194,CCCCN1CCCC1C(=O)NC2=C(C=C(C=C2C)C)C.Cl
2163,19089-92-0,3.698970004,CCCCCCOC(=O)/C=C/C
2164,19095-88-6,2.812913357,[Na+].CC(Oc1ccc(Cl)cc1C)C([O-])=O
2165,1910-42-5,2.103492733,C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C.[Cl-].[Cl-]
2166,1912-24-9,3.458631807,CCNC1=NC(=NC(=N1)Cl)NC(C)C
2167,1912-25-0,3.230448921,CCN(CC)C1=NC(=NC(=N1)NC(C)C)Cl
2168,1912-26-1,2.773786445,CCNC1=NC(=NC(=N1)Cl)N(CC)CC
2169,191217-81-9,2.903089987,CCCN[C@H]1CCC2=C(C1)SC(=N2)N.O.Cl.Cl
2170,19130-96-2,3.698970004,C1[C@@H]([C@H]([C@@H]([C@H](N1)CO)O)O)O
2171,19133-14-3,1.954242509,CCCOP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O
2172,19133-28-9,0.301029996,CCP(=S)(OCCCl)OC1=CC=C(C=C1)C#N
2173,19142-68-8,2.602059991,CC(CN1CCN(CC1)CCOCCO)CN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
2174,1917-64-2,3.301029996,COCC1=CC=C(O1)C=O
2175,1918-00-9,3.474624134,COC1=C(C=CC(=C1C(=O)O)Cl)Cl
2176,1918-13-4,2.87909588,C1=CC(=C(C(=C1)Cl)C(=S)N)Cl
2177,1918-16-7,3.061954844,CC(C)N(C1=CC=CC=C1)C(=O)CCl
2178,1918-18-9,3.372819982,COC(=O)NC1=CC(=C(C=C1)Cl)Cl
2179,1918/2/1,3.27392678,C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)N
2180,1918/8/7,3.556302501,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C)[N+](=O)[O-]
2181,19186-97-1,3.698970004,C(C(CBr)(CBr)CBr)OP(=O)(OCC(CBr)(CBr)CBr)OCC(CBr)(CBr)CBr
2182,1920-21-4,3.390935107,CC1=COC(CC1)(C)C=O
2183,1920/5/4,2.903089987,CCCCCCCCCCCC[NH+](C)C.CC(=O)[O-]
2184,19201-32-2,2.278753601,C1=CC(=CC=C1N)NCCN
2185,19213-12-8,2.352182518,CC(=O)CNC(C)(C)CC1=CC=CC=C1
2186,19219-99-9,3.0,CC1=NC2=C(O1)C=CC(=C2)Cl
2187,19224-26-1,3.558228422,CC(COC(=O)C1=CC=CC=C1)OC(=O)C2=CC=CC=C2
2188,19234-20-9,3.06069784,CC(C)OCCOC(=O)C
2189,19237-84-4,3.290034611,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC.Cl
2190,19243-95-9,3.045322979,CC(=C)C(=O)NC1=CC=C(C=C1)O
2191,19247-68-8,3.086359831,C1=COC(=C1)C=NC2=CC=C(C=C2)N=CC3=CC=CO3
2192,19249-34-4,3.33243846,CC(=O)OCCN(CCOC(=O)C)C1=CC=CC=C1
2193,19272-90-3,3.698970004,COC1=C(C=CC(=C1)/C=C/C(=O)N)O
2194,1928-43-4,3.2393606420000003,CCCCC(CC)COC(=O)COC1=C(C=C(C=C1)Cl)Cl
2195,1928-45-6,2.698970004,CCCCOCCCOC(=O)COC1=C(C=C(C=C1)Cl)Cl
2196,1928-47-8,2.698970004,CCCCC(CC)COC(=O)COC1=CC(=C(C=C1Cl)Cl)Cl
2197,1929-82-4,2.973127854,C1=CC(=NC(=C1)Cl)C(Cl)(Cl)Cl
2198,1929-86-8,2.968482949,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)[O-].[K+]
2199,1929-87-9,3.447158031,COC(=O)COC1=CC=CC2=CC=CC=C21
2200,19311-91-2,2.763427994,CCN(CC)C(=O)C1=CC=CC=C1O
2201,19321-40-5,3.301029996,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)(COC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC
2202,1933-50-2,2.707570176,CC(=O)NC1=CC=C(C=C1)N=NN(C)C
2203,1934-21-0,3.301029996,C1=CC(=CC=C1N=NC2C(=NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)O)C(=O)O)S(=O)(=O)O.[Na+]
2204,19351-20-3,3.318063335,CCN(CC)C(=O)C1=C(C(=CC=C1)OC)O
