,smiles,LogLD
1772,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,2.380062524
1773,CCOCCOc1ccc(Cl)cc1Cl,2.222051989
1774,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,1.940465255
1775,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6ccccc6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1OC,2.907199708
1776,COP(=S)(OC)SCC(=O)N(C)C=O,3.041178353
1777,CCCCNC(=S)N(CCCC)CCCC,1.911065234
1778,O=S(=O)(O)NC1CCCCC1,1.253393931
1779,CCSC(C)CC1CC(=O)C(C(CC)=NOCC=CCl)C(=O)C1,2.381563581
1780,CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,2.704064679
1781,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)ncc2n1,2.147678385
1782,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,3.976626689
1783,CCCC1OCSC1=NOC(O)=NC,3.419931873
1784,NNCCc1ccccc1,2.811951435
1785,Nc1cc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2cc1S(=O)(=O)O,1.583587159
1786,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,2.250196342
1787,CCCCOC(=O)C1CC1OCCCC,3.950821062
1788,O=[N+]([O-])OCC(O)CO[N+](=O)[O-],2.232931718
1789,CCOP(=S)(CC)Sc1ccccc1,4.320568732
1790,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,2.613916404
1791,O=C=Nc1cccc(Cl)c1,1.563051438
1792,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,2.401870772
1793,CCl,1.447915662
1794,CCCSc1nc(Cl)c([N+](=O)[O-])c(Cl)n1,2.951216055
1795,CCn1c(=O)oc2ccc(Cl)cc21,2.165499324
1796,O=P(CCCl)(OCCCl)OCCCl,2.486063205
1797,C=CC(C)=O,3.482050276
1798,CCP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,3.501887331
1799,O=C(O)CN(CCCN(CC(=O)O)CC(=O)O)CC(=O)O,2.281985894
1800,CCNC1CCCCC1,2.259494901
1801,O=S(=O)(O)CCCS,1.601249025
1802,O=C1OC(=O)C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,2.200702023
1803,CNC(=S)NNc1cc(C(F)(F)F)cc(C(F)(F)F)c1,2.884412241
1804,CC(O)CCO,0.954787394
1805,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,3.058839005
1806,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,2.202587853
1807,OC(c1ccccc1)(c1ccccc1)C1CCCCN1,3.17184342
1808,CCOc1ccccc1OCC,1.453973071
1809,CN(CCn1cnc2c1c(=O)n(C)c(=O)n2C)c1ccccc1,2.036652457
1810,CCCSP(=S)(OCC)Oc1ccc(SC)cc1,3.335285541
1811,CC(C)OC(=O)Nc1cccc(Cl)c1,1.963308397
1812,Cc1ccc(NC(=O)CF)cc1,4.378094074
1813,C=CCN,2.735416385
1814,CC(C)=CCC(CCN1CCOCC1)(C(N)=O)c1cccc2ccccc12,3.316106637
1815,CCOP(=O)(OCC)N(C)c1ccccc1,3.773256494
1816,Nc1ccc2ccccc2c1,2.294375245
1817,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,2.137981946
1818,CCOC(=O)N(c1cccc(C(=O)c2ccccc2)c1)S(=O)(=O)C(F)(F)F,1.931438394
1819,O=[N+]([O-])c1cc(Cl)c(N=Nc2ccc(N3CCS(=O)(=O)CC3)cc2)c(Cl)c1,2.127595735
1820,CCc1cccc(CC)c1N(CNC(C)=O)C(=O)CCl,1.981099276
1821,NC(CC(=O)O)C(=O)O,1.224531464
1822,CC(=O)C1=C(C)C2CC3(C1)C(C)CCC3C2(C)C,1.73123903
1823,CC(C=O)c1ccccc1,1.680523283
1824,CC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,2.76863241
1825,C1=CC2CCC1C2,0.973809185
1826,Nc1ccc(-c2ccccc2N)cc1,2.77262825
1827,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],1.983138685
1828,CCCOP(=O)(CC)SC,4.669543352
1829,CCOC(C)=O,1.195269169
1830,CC1(C)C(=O)N(Br)C(=O)N1Br,2.810826823
1831,C=CCC,1.146964797
1832,C=CC(=O)OCCOC(=O)C=C,2.753746431
1833,CCCCCCCCCCCCCCCCCCNC(C)C,2.389790941
1834,CCNC(=O)CSP(=S)(OC)OC,3.072257038
1835,CNC(=O)CSP(=S)(OC)OC,2.896440982
1836,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,1.540781386
1837,O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)O)c1,1.581721278
1838,CCN(CCCl)CCCl,4.832720899
1839,CNC(=O)Oc1cccc2sccc12,3.471404881
1840,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,2.096252666
1841,CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,2.956237458
1842,C=C1CC1CC(N)C(=O)O,3.158516339
1843,CCC(C)CO,1.279360016
1844,CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,2.269446324
1845,O=[N+]([O-])c1c(Cl)c(Cl)cc2[nH]c(C(F)(F)F)nc12,3.518113157
1846,Cc1ccc(C(C)C=O)cc1,1.626794811
1847,COCCOCc1ccccc1,1.860847796
1848,CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,1.867040054
1849,C=CC(=O)O,2.061832321
1850,CN(C)CC(=O)O,1.320940881
1851,NCc1cccc(CN)c1,2.12781167
1852,COP(=S)(N=C1SCCS1)OC,4.386168883
1853,CCC(C)(O)Cc1ccccc1,1.613440099
1854,CCCC1(CC(=O)O)OCCc2c1[nH]c1ccccc21,2.284402135
1855,CCCC(=O)N1CCN(CC=Cc2ccccc2)CC1,2.698797846
1856,Cc1ccc2ccc(=O)oc2c1,1.624803002
1857,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,2.353734073
1858,O=C(O)c1ccc(C(=O)O)o1,1.753892837
1859,O=C(O)C=Cc1ccccc1,1.772793892
1860,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,2.189535473
1861,CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.555129011
1862,CC1(C)CC(N2C(C)(C)CC(N)CC2(C)C)CC(C)(C)N1,2.134720619
1863,CCCCN(N=O)C(=O)OCC,2.286805641
1864,C1CN(CCOCCN2CCOCC2)CCO1,1.985208613
1865,CCN(CC)CCOc1ccnc(N)n1,1.778731989
1866,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1Cl,2.50065684
1867,CC(C)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,1.566283075
1868,CCOC(=O)C(Cl)Cc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl,1.814282577
1869,CN(C)N=Nc1ccc(F)cc1,2.709984905
1870,O=C(O)C1=NC(C(=O)O)CC(=CC=[N+]2C3=CC(=O)C([O-])=CC3=CC2C(=O)O)C1,2.089736515
1871,CS(=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccc(Cl)cc1,2.45753897
1872,CCC(=O)Nc1cccc(OC(=O)NC)c1,2.346830045
1873,C=C(C)C=O,2.699534221
1874,CCP(=S)(OC(C)C)SCN1C(=O)c2ccccc2C1=O,4.535812938
1875,Oc1ccccc1Cl,2.271510669
1876,CC(=O)CC(C)C,1.476952185
1877,CCCC(=O)OC1CCC(N2CCCCC2)CC1,2.122749248
1878,Cc1cccc2sc3nncn3c12,2.879079815
1879,CN(C)C(=O)CCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,2.120293155
1880,O=C1C=CCCC1,2.640431744
1881,CC(C)(C)OC(=O)CCl,2.576866495
1882,C=NO,3.176486769
1883,CN(C)CCCCCCN(C)C,2.742171011
1884,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,2.361162944
1885,CC1=[N+](C)c2ccccc2C1(C)C,2.391795741
1886,CS(=O)(=O)c1nc(-c2ccc(F)cc2)n(-c2ccc(Cl)cc2)n1,3.166072248
1887,COP(=O)(OC)OC=C(Br)Br,3.088070223
1888,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,2.672237502
1889,C[N+]1(C)CCc2cc(Cl)ccc21,2.611369215
1890,CN(C)S(=O)(=O)c1cc(Cl)c(N)cc1Cl,1.818594587
1891,O=C(O)C(c1ccccc1)c1ccccc1,1.583333842
1892,CC(N)=O,0.926254226
1893,CC1(C(=O)O)CC=CCC1,1.816278478
1894,O=[N+]([O-])c1c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc2c1Cl,4.358339117
1895,CN(C)C(=O)NC1CCCCCCC1,2.121253355
1896,CCCCCCCCC/C(O)=N/P(=O)(OC)SC,3.373478425
1897,C1COCCN1,1.279262359
1898,CCNCCO,1.886354326
1899,OCCNc1ccccc1,1.723159768
1900,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,4.619583723
1901,Cc1cnccc1N,2.38466757
1902,CCCCCCC=NO,2.092156307
1903,CCOP(=O)(OCC)SCSCC,5.990015456
1904,COP(=S)(OC)SCSCC=C(Cl)Cl,3.566448584
1905,c1ccc(C[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,3.916065695
1906,CC(C)=CC(=O)OC1CCC2(C=O)C3CCC4(C)C(c5ccc(=O)oc5)CCC4(O)C3CCC2(O)C1,5.457216962
1907,CN1CCOCC1,1.806029724
1908,CN(C)CCNN,1.689266766
1909,N/C(CNc1ccc(Cl)cc1)=N\O,2.647037223
1910,O=C1CNC(=S)N1,2.441751228
1911,O=[N+]([O-])c1cncn1CCN1CCOCC1,2.167040993
1912,CCCCCCCCSCCO,1.348608413
1913,S=C(Nc1ccccc1)Nc1ccccc1,3.659573951
1914,CN(CCO)CCO,1.556054745
1915,COP(=S)(OC)SCn1nc(-c2ccccc2)ccc1=O,1.534467497
1916,CCS(=O)(=O)CCSP(=O)(OC)OC,3.908235067
1917,CC(C(=N)O)(c1ccccc1)c1ccc(N)cc1,2.176644632
1918,CC(=O)c1ccc(N)cc1,2.549942486
1919,CCCCCCCCCCCOC(=O)Cc1ccc(N(CCCl)CCCl)cc1,3.934962797
1920,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,2.876648467
1921,C[Si](C)(C)N=C=N[Si](C)(C)C,2.032918479
1922,Cc1cc(=O)c2c(C)ccc(C)c2o1,1.803387902
1923,O=Cc1ccccn1,2.262682262
1924,COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,2.45686837
1925,OCC1COC(Cc2ccccc2)O1,2.052787863
1926,c1ccc2c(c1)Nc1ccccc1S2,1.687311518
1927,CC=Cc1ccc(OC)c(OC)c1,1.853043235
1928,COc1ccc(CN2CCNCC2)c(OC)c1OC,2.194989105
1929,Cc1ccc2ccccc2n1,2.066004545
1930,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,2.300852377
1931,Nc1ccc(Br)cc1,2.576626724
1932,C=C(C)C(=O)OC,1.104422742
1933,CCCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl,2.811441222
1934,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,2.41309053
1935,CCOC1CC(C)C=CO1,1.621414571
1936,c1ccccc1,1.276778826
1937,OCCNCCc1ccccc1,1.946263067
1938,CC=CC=CC=CC(C)=O,1.50068952
1939,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,2.966292662
1940,Cc1ccccn1,1.990904423
1941,CC=CC(=O)N(CC)c1ccccc1C,2.132014075
1942,CCN(CCCOS(C)(=O)=O)CCCOS(C)(=O)=O,2.927615333
1943,O=C(Cl)Oc1cccc2ccccc12,1.908648992
1944,CCSC(C)CC1CC(=O)C(C(=O)CC)C(=O)C1,3.201548129
1945,C=CCOCCO,1.524866249
1946,CCOCN(C(=O)CCl)c1c(C)cccc1CC,2.127584801
1947,O=C1CCc2cc(C(=O)CCCN3CCN(c4ccccc4)CC3)ccc2N1,2.877933146
1948,C(=NC1CCCCC1)=NC1CCCCC1,2.712508701
1949,CNC(=O)ON=C1CSCS1,4.16995688
1950,NS(=O)(=O)c1ccccc1,2.200362311
1951,CCN(CC)CCOC(=O)c1ccc(N)cc1,3.072461294
1952,CCN(CC)C(=O)CSc1ccc(Cl)nn1,2.224243921
1953,CCCCCC1=CCCC1=O,1.840097536
1954,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C,4.337988792
1955,CCCCN(N=O)C(N)=O,2.559792952
1956,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,2.692637054
1957,CCN(CC)CCCNC(=O)C(C)(C)Oc1ccc(Cl)cc1,3.338281147
1958,O=Cc1ccc(O)cc1,1.734614946
1959,CCOP(=O)(OCC)Oc1ccc(Cl)cc1Cl,3.475801893
1960,CN(C)CCOc1ccccc1Cc1ccccc1,2.261026535
1961,N#CCC#N,3.2178983
1962,C=C(C)C(=O)OCCC[Si](OC)(OC)OC,1.395022486
1963,CCOP(=S)(OC(C)C)Sc1nc(C)cc(C)n1,3.653769926
1964,S=c1[nH]cnc2[nH]cnc12,2.739883518
1965,CC1C(C)(C)C2=C(c3ncncc3CC2)C1(C)C,2.685501691
1966,CS(=O)(=O)OCCCNCCCOS(C)(=O)=O,3.428037253
1967,CC(C)=COC(=O)c1ccccc1C,1.774156425
1968,C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,1.756592142
1969,NC(=O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccco1,2.493878211
1970,Oc1ccc(O)c2[nH]c(C(F)(F)F)nc12,3.876325365
1971,CC(C)(C)NCCCCN,2.25066693
1972,COP(C)(=O)SC,4.628060569
1973,N#CC(OC1OC(CO)C(O)C(O)C1O)c1ccccc1,2.722062184
1974,Cc1c(CN2CCOC(c3ccccc3)C2C)c(=O)n(-c2ccccc2)n1C,3.178963142
1975,CC(Cl)(Cl)CCl,2.111686906
1976,CN(CO)C(=O)Oc1cccc2ccccc12,1.63491883
1977,O=P(O)(O)CN(CP(=O)(O)O)CP(=O)(O)O,1.475698927
1978,Clc1cccc(N2CCNCC2)c1,3.141474063
1979,CCCCCCOCCCCCC,1.270260333
1980,COc1ccccc1OC(=O)C(C)c1ccc(CC(C)C)cc1,2.180434876
1981,O=S(=O)(O)OCCOc1cc(Cl)c(Cl)cc1Cl,2.649936276
1982,O=S(=O)(O)c1ccc2cc(Nc3cccc4c(O)c(S(=O)(=O)O)ccc34)ccc2c1O,1.664102869
1983,N#Cc1ccc(N)cc1,2.601101579
1984,C=CCNC(=S)Nc1ccccc1,2.40888866
1985,CC(C)=CCl,1.30708138
1986,COc1ccc(S(=O)(=O)Nc2nnc(C(C)(C)C)s2)cc1,2.454421954
1987,Nc1cc(Cl)cc(C(=O)O)c1Cl,1.708621201
1988,COc1ccccc1NC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3OC)c(Cl)c2)cc1Cl)C(C)=O,2.297614733
1989,Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,2.045809742
1990,FC(F)=C(F)c1ccccc1,1.80105229
1991,NC(=O)Cc1nc2cc(Cl)ccc2o1,2.448438345
1992,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,2.846356035
1993,CCCCOC(=O)CCCCC(=O)OCCCC,1.412178487
1994,COc1ccccc1-c1ccccc1,1.70907671
1995,N#CCc1ccccc1,2.647142073
1996,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,2.46376459
1997,O=Cc1ccc2c(c1)OCO2,1.745112399
1998,C=C(OP(=O)(OC)OC)P(=O)(OC)OC,2.957290179
1999,CCOP(=O)(OCC)OC(=CC(=O)OC)CC(=O)OC,5.190666396
2000,Cc1cc(CC(C)CC(C)(C)C)oc(=O)c1,2.176439103
2001,CC(C)OCCCO,1.470469295
2002,CCC=CC#N,2.465072438
2003,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],2.898370792
2004,C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N[Si](C)(C)N1,3.466398982
2005,NP(=S)(N1CC1)N1CC1,3.393138962
2006,CC1COCC(C)N1C(=O)C[n+]1ccc(-c2cc[n+](CC(=O)N3C(C)COCC3C)cc2)cc1,3.132981336
2007,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C1c2cc(Br)c(O)c(Br)c2Oc2c1cc(Br)c(O)c2Br,2.159959381
2008,CCOc1ccc([N+](=O)[O-])cc1CNCCCl,4.014864814
2009,C/N=c1\[nH]sc2ccccc12,2.455037943
2010,CCNC(N)=S,3.017776016
2011,CCOC(=O)C1=CN(C(=O)c2ccccc2)C2CCCC(C)N2C1=O,2.318625601
2012,Nc1cccc(N(CCO)CCO)c1,2.901874558
2013,CC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.399943558
2014,CC(C)CC(O)CC(CC(C)C)CC(C)C,1.3586907
2015,CN(C)CCN,1.890246162
2016,CC(N=NCCC1CCCCC1)C(=O)O,2.610932331
2017,Nc1ccc([N+](=O)[O-])cc1N,1.924781533
2018,NCCOCNc1ccccc1,5.428302039
2019,CC(=O)Oc1ccc(Br)cc1C(=O)O,2.360313536
2020,CCCSP(=O)(OCC)Oc1ccc(Sc2ccc(Cl)cc2)cc1,2.766353566
2021,CCOP(=O)(OCC)SCC(C)(SCC)SCC,4.345691247
2022,CCS(=O)(=O)Cl,2.552870921
2023,COc1ccccc1NC(=O)CC(=O)c1ccccc1,2.226116371
2024,CCC(Cl)(CC)C(=O)OCC(Cl)(Cl)Cl,1.906171824
2025,COc1nc(Cl)nc(OC)n1,2.304943424
2026,COC(=O)C1=C(C)N=C(C)C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,3.6703731
2027,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,4.481391908
2028,CC(O)CF,1.379355576
2029,CCCP(=O)(O)OCC,1.820487029
2030,O=C(Cl)C(c1ccccc1)c1ccccc1,1.561632589
2031,O=C(O)CCCOc1ccc(Cl)cc1Cl,2.551263483
2032,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,2.228446381
2033,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,1.906985936
2034,CCO/C(O)=N/c1cccc2c1CN(C)CC2c1ccc(Cl)cc1,2.71479851
2035,O=C(O)Cc1ccc(-c2ccccc2F)cc1,2.557356325
2036,COP(C)(=S)SCSc1ccc(Cl)cc1,3.984050874
2037,CC(C)([N+](=O)[O-])C(C)(C)[N+](=O)[O-],3.54696688
2038,O=C1CCC(c2ccc(-n3ccnc3)cc2)N=N1,3.283782305
2039,Nc1cccc2cc(S(=O)(=O)O)ccc12,1.348753876
2040,CNc1nc2cc(Cl)ccc2o1,2.261524556
2041,NCCOCCO,1.490276664
2042,C=C(Cl)C#N,3.544112712
2043,CCOCn1cc(F)c(=O)n(C(=O)c2cccc(C(=O)Oc3nc(OC(=O)c4ccccc4)ccc3C#N)c2)c1=O,2.479834341
2044,C=CCOc1ccccc1C(=O)NC1CCCCC1,2.334703332
2045,CCNc1nc(NC(C)(C)C)nc(OC)n1,2.716265585
2046,CC(Cl)(Cl)[N+](=O)[O-],2.545448931
2047,CCOP(=S)(CC)Sc1ccc(Cl)cc1,4.939166741
2048,CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,1.667945808
2049,CC(C)Cc1ccc(C(C)C(=O)OCc2ccccn2)cc1,2.314975551
2050,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,1.592222541
2051,O=C1NC(CCCl)Oc2ccccc21,1.325614169
2052,CCOP(=O)(N=C1SCCS1)OCC,4.457662509
2053,CCNc1nc(Cl)nc(NC(C)(C)C)n1,2.15979223
2054,CC(=O)Nc1cccc2c3c([nH]c12)CCCC3,1.771346902
2055,CC=CC(C)=O,1.41973896
2056,Cc1cccc(C)c1Nc1ncccc1C(=O)O,5.022586144
2057,CCc1ccccc1N,1.983071155
2058,Cc1ccc(SP(=S)(CCl)OC(C)C)cc1,3.15991057
2059,OCNC(=S)c1c(Cl)cccc1Cl,1.829070248
2060,COc1cc([S+](C)[O-])ccc1-c1nc2ncccc2[nH]1,2.960091579
2061,c1ccc([Si]23OCCN(CCO2)CCO3)cc1,5.230030997
2062,CC(C)Cl,1.266713026
2063,CC(=O)C(C)=Cc1ccccc1,1.591922028
2064,CNC(=O)ON=C1SC(C)C(=O)NC1(C)C,5.445221958
2065,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(C)=O,3.672485778
2066,Nc1ccc(O)cc1,2.261961865
2067,CCOc1ccc(C2CC(N(CC)CC)c3ccccc32)cc1,2.556096246
2068,Nc1cc2c(cc1C1CCCCC1)CCC2C(=O)O,3.681490818
2069,O=[N+]([O-])C(F)(COCOCC(F)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],2.125097497
2070,O=S(=O)(O)c1ccccc1C=Cc1ccc(-c2ccc(C=Cc3ccccc3S(=O)(=O)O)cc2)cc1,1.968208363
2071,COc1ccc2c(c1)-c1c(ccc(OC)c1O)CC(CCc1ccccc1)N(C)CC2,2.921737444
2072,Cc1ncsc1C,2.071517642
2073,CCOC(=O)C(F)F,1.654232195
2074,CC(=O)NNc1ccc(N)cc1,4.217999527
2075,ClC(Cl)C(Cl)C(Cl)C(Cl)Cl,2.820848149
2076,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,3.166394063
2077,O=c1ccc2ccccc2o1,2.556257928
2078,CCC(=O)OCCc1ccccc1,1.725808816
2079,O=[N+]([O-])OCCO[N+](=O)[O-],2.46685334
2080,Nc1ccc(S(=O)(=O)O)c2cccc(O)c12,1.585763977
2081,CC(=O)Oc1ccc(C)cc1,1.911785601
2082,CC(=O)OC1CC2CC1C1CC=CC21,1.408823157
2083,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,2.833136908
2084,CCCCCCCCc1ccc(-c2ccccc2)cc1,2.045368623
2085,CCOP(=O)(OC=C(Cl)Cl)OCC,4.99831166
2086,Cc1nc2cnc3ccccc3c2s1,2.323883618
2087,C=CC(=O)OCCCCCCC,1.577879709
2088,OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1,1.511010642
2089,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,1.986201297
2090,Cc1cc(-c2ccccc2)n[nH]1,1.943944955
2091,CC1CN(C2CCCCCCCCCCC2)CC(C)O1,2.051513705
2092,ClCCCBr,2.155716879
2093,CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,2.258064491
2094,C=C(C)C1CC=C(CO)CC1,1.860300922
2095,CCC1(CC)COC(=O)NC1=O,3.382235264
2096,CCC(C)OC(CBr)c1cccc(Cl)c1,3.06687134
2097,COC1CCC(OC2CC3(CC(O)C(C)C(C(C)C=C(C)C(=O)C(C)CC(C)C(=O)O)O3)OC2(C)C2CCC(C)C3(OC(C4OC(O)(CO)C(C)CC4C)CC3C)O2)OC1C,5.063021446
2098,C=C(CCl)CCl,2.920811805
2099,CCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,1.539614688
2100,CCc1c(C)nc2ccc(Cl)cn2c1=O,2.306278776
2101,Cc1cc(-c2ccc(N=Nc3c(N)c(C)cc(S(=O)(=O)O)c3N)c(C)c2)ccc1N=Nc1ccc(O)c(C(=O)O)c1,1.924959278
2102,O=C(OCCCOCCCOC(=O)c1ccccc1)c1ccccc1,1.543296265
2103,Cc1nc2ccccc2[se]1,2.619481047
2104,CCC/N=C(\NCCC)C(OCC)c1ccc(Cl)cc1,3.800427491
2105,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,2.378934403
2106,CC(C)N(CCC(C#N)(c1ccccc1)c1ccccn1)C(C)C,2.731891489
2107,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,2.859554426
2108,CCCCCCCCCc1ccc(OCCOCCO)cc1,2.031773977
2109,CN(C)CCC=C1c2ccccc2C[S+]([O-])c2sccc21,2.997924321
2110,N#C[SeH],4.025248502
2111,CCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.188589222
2112,CC1=CCC2CC1(S)C2(C)C,1.748975763
2113,Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,2.724688872
2114,N#Cc1ccccc1,2.009038376
2115,Nc1ccc(C(F)(F)F)c(NC(=O)c2cccnc2)c1,2.54598247
2116,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,3.778167995
2117,CCOC(=O)C(SP(=O)(OC)OC)c1ccccc1,3.683967112
2118,O=C(O)Cc1ccc(OCc2ccccc2)c(Cl)c1,1.991789871
2119,Cc1cccc(C)n1,2.427956502
2120,C=Cc1ccc(OC(C)=O)cc1,2.001308698
2121,CCCC1CC(C)(OC(C)=O)CCO1,1.648420732
2122,CCOC(=O)C=C(C)C,1.107746345
2123,FC(F)(F)c1nc2ccc(Br)cc2[nH]1,3.733102234
2124,CNC(=O)Oc1ccccc1OC(CCl)OC,3.865450292
2125,FC(F)(F)c1nc2c(Br)c(Br)c(Cl)c(Br)c2[nH]1,4.739996238
2126,CCCCn1c(=O)n(CCC)c(=O)c2[nH]c(C)nc21,4.246053554
2127,CNC(=O)Oc1c(C(C)C)ccc(C)c1Cl,2.985368984
2128,CN(C)CCCC(CCc1ccc2c(c1)OCO2)CCc1ccc2c(c1)OCO2,2.510155154
2129,CCNc1ccccc1,2.289651315
2130,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)Cl,1.498943156
2131,CC(=O)C=CC1C(C)C=C(C)CC1C,1.567980457
2132,Cn1cc(OCC(O)CNC(C)(C)C)c2ccccc2c1=O,3.322062378
2133,CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)ON=C(C)SC,3.083044151
2134,O=P(OCC(CBr)(CBr)CBr)(OCC(CBr)(CBr)CBr)OCC(CBr)(CBr)CBr,2.211995757
2135,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,4.786675722
2136,Cc1cccc(C)c1N(C(=O)CCl)C1CCOC1=O,2.034873621
